"","RMS1_D2_Motor_Speed","RMS2_D2_Motor_Speed","RMS1_D3_Motor_Temperature","RMS2_D3_Motor_Temperature","RMS1_D2_Torque_Feedback","RMS2_D2_Torque_Feedback","Potentiometer_1","Potentiometer_2","Brake_1","RMS1_D3_Motor_Temperature.1","RMS2_D3_Motor_Temperature.1","RMS1_D1_Control_Board_Temperature","RMS2_D1_Control_Board_Temperature","ID","Motor1_Velocity","Motor2_Velocity","Motor1_Velocity_Smooth","Motor2_Velocity_Smooth","Motor1_Acceleration","Motor2_Acceleration","Velocity","Acceleration","Motor_Velocity_Difference"
"404",474,-473,28.9,30.3069685705315,0.29306666666713,-0.301177516109609,1818,1803,12563,28.9,30.3069685705315,19.1620086277441,19.1,404,6.39105114936293,-6.37756791909001,12.2618913158454,-12.3755285499132,0.0348988575027642,-0.0467717993214699,12.3187099328793,0.0408353284121171,-0.113637234067792
"405",456,-446,29.1276870631663,29.9233917656788,-21.4769307700965,-13.8244523518149,1737,1720,8047,29.1276870631663,29.9233917656788,18.8837700453859,19.1742279063199,405,6.14835300445041,-6.01352070172123,12.4427453063491,-12.5867103500803,0.0481729076386573,-0.0613845293536668,12.5147278282147,0.054778718496162,-0.143965043731217
"406",436,-534,29.0475884991512,29.6846746011648,-0.4,0.436840934374688,1785,1767,7935,29.0475884991512,29.6846746011648,19.2468832087289,18.9526780030917,406,5.87868839899206,-7.20004496573798,12.6343292304784,-12.6313594437547,0.0600338367799118,-0.0621075279916058,12.6328443371165,0.0610706823857588,0.00296978672372816
"407",487,-554,28.8219159534805,30.1,-9.19972578698579,-9.92244081360595,1763,1751,7933,28.8219159534805,30.1,19.2,18.9,407,6.56633314291085,-7.46970957119633,12.8384882944165,-12.7947166821542,0.0672924192582228,-0.0717594909383349,12.8166024882854,0.0695259550982789,0.0437716122623169
"408",681,-604,29.1028152504522,29.7199464565338,-47.6790078917756,-47.8757616188361,1680,1669,7945,29.1028152504522,29.7199464565338,19.19742325337,19.1,408,9.18207981585686,-8.14387108484221,12.9699807968846,-12.9491696485967,0.0756247014309052,-0.078207565381709,12.9595752227406,0.0769161334063071,0.0208111482878692
"409",1000,-973,28.9259396217264,29.8789941097431,-70.9643434343172,-64.9422755033466,1642,1630,7940,28.9259396217264,29.8789941097431,19.2,19.0255612585125,409,13.4832302729176,-13.1191830555488,13.0969362334737,-13.0792493202843,0.0776928460479756,-0.0826342262259825,13.088092776879,0.080163536136979,0.0176869131893671
"410",1231,-1276,29.4845955640885,29.7007535550777,-43.4910140782883,-74.184297975303,1643,1634,7935,29.4845955640885,29.7007535550777,19.0228428806725,18.9751767518182,410,16.5978564659615,-17.2046018282428,13.2313135528229,-13.2049646283354,0.0880664344753125,-0.0942563398760724,13.2181390905791,0.0911613871756924,0.0263489244875004
"411",1527,-1526,28.8672913530609,30.4646009920896,-39.3346811819604,-61.8840707965028,1659,1645,7926,28.8672913530609,30.4646009920896,19.1330073744823,18.9703264064977,411,20.5888926267451,-20.5754093964722,13.3790458152561,-13.3681640780844,0.0974111642396184,-0.103353267890439,13.3736049466702,0.100382216065029,0.0108817371716032
"412",1700,-1726,28.8133737095943,30.4279399989868,-28.482032466094,-43.0421461896418,1678,1667,7935,28.8133737095943,30.4279399989868,19.0276995257694,19.0902086774974,412,22.9214914639599,-23.2720554510557,13.5497717421437,-13.566636583369,0.101277568220611,-0.106364494307009,13.5582041627563,0.10382103126381,-0.0168648412252939
"413",1874,-1874,29.4,30.0556620737029,-26.1574032903717,-28.3207689743488,1728,1714,7944,29.4,30.0556620737029,19.1,19.1,413,25.2675735314475,-25.2675735314475,13.653012246768,-13.7110465012186,0.105240797432696,-0.108469913871982,13.6820293739933,0.106855355652339,-0.0580342544505204
"414",1858,-1833,28.8821554395779,29.86258778765,2.77014892197704,-1.39298577146286,1820,1802,8234,28.8821554395779,29.86258778765,19.7333599168168,19.2,414,25.0518418470808,-24.7147610902579,13.6926197109584,-13.8012616762111,0.109671859861025,-0.110431386566187,13.7469406935847,0.110051623213606,-0.108641965252705
"415",1413,-1446,28.9787020386722,30.103733115105,-0.0160404624340634,0.130191196072956,1820,1804,13315,28.9787020386722,30.103733115105,19.2735290552008,19.0756983945765,415,19.0518043756325,-19.4967509746388,13.8468421567267,-13.9793676270032,0.115820922135577,-0.11570593319195,13.9131048918649,0.115763427663763,-0.132525470276438
"416",1001,-1117,28.9322073460316,29.841915160846,1.18099577685447,-0.187069540103287,1818,1802,9561,28.9322073460316,29.841915160846,19.2836598797554,19.1715860057127,416,13.4967135031905,-15.0607682148489,14.0500794497162,-14.1838689034327,0.120618259728318,-0.120346235005592,14.1169741765745,0.120482247366955,-0.133789453716439
"417",931,-914,29.0762420227804,30.0962120141343,-21.6635453736588,-13.6636577972764,1752,1740,8326,29.0762420227804,30.0962120141343,19.2938259886093,19.487933123334,417,12.5528873840863,-12.3236724694467,14.2052167657518,-14.3344729813963,0.125119870873291,-0.124683999613535,14.2698448735741,0.124901935243413,-0.129256215644498
"418",935,-959,29.1041814416325,30.0810018387925,-12.2574335594309,-22.4957521734065,1753,1738,7937,29.1041814416325,30.0810018387925,19.3842702986705,19.3816997029763,418,12.6068203051779,-12.9304178317279,14.3993148340639,-14.5442619408301,0.128261866607291,-0.126829926620992,14.471788387447,0.127545896614142,-0.144947106766219
"419",1079,-1052,29.1570264128076,30.3011060941243,-50.002056698168,-32.3935999999808,1669,1659,7933,29.1570264128076,30.3011060941243,19.2281772085412,19.1512560986697,419,14.5484054644781,-14.1843582471093,14.6404735634743,-14.7982337970608,0.128055382834943,-0.12591804871968,14.7193536802676,0.126986715777311,-0.157760233586471
"420",1088,-1071,29.1019360048452,30.1266689548653,-22.2817959546419,-16.7657038106771,1743,1729,7956,29.1019360048452,30.1266689548653,19.4,19.3471285949346,420,14.6697545369343,-14.4405396222947,14.9142178552505,-15.0972594907595,0.124260482060776,-0.12209808496743,15.005738673005,0.123179283514103,-0.183041635509031
"421",1213,-1225,29.2,30.2063827636064,-44.2863712096211,-45.4475724919736,1691,1678,7935,29.2,30.2063827636064,19.2656873053747,19.2,421,16.355158321049,-16.516957084324,15.1338165354166,-15.3379122830168,0.125479326362875,-0.124435932310356,15.2358644092167,0.124957629336615,-0.204095747600235
"422",1398,-1389,28.989549978801,30.1184119677794,-37.7385949311152,-33.0338297398959,1711,1693,7928,28.989549978801,30.1184119677794,19.3663769608141,19.253302848606,422,18.8495559215388,-18.7282068490825,15.4087138484249,-15.6188376502832,0.127507317296662,-0.125781382841606,15.5137757493541,0.126644350069134,-0.210123801858265
"423",1013,-979,28.9355037821484,30.4150062034116,1.80057777778832,0.626783729713208,1819,1805,13372,28.9355037821484,30.4150062034116,19.3091934198715,19.2702907979543,423,13.6585122664655,-13.2000824371863,15.6735329069067,-15.8600230971221,0.128123460360969,-0.126140462570876,15.7667780020144,0.127131961465923,-0.186490190215338
"424",696,-695,29.2048190580107,30.2983249310475,0.402077546940296,-0.1,1818,1804,11096,29.2048190580107,30.2983249310475,19.3648235519948,19.3339812691324,424,9.38432826995063,-9.37084503967771,15.8637379879345,-16.081604152825,0.128265707184624,-0.125145933703035,15.9726710703798,0.126705820443829,-0.217866164890536
"425",496,-672,29.1248179237755,30.1226526592253,0.421352353145558,0.933672661464064,1816,1801,8035,29.1248179237755,30.1226526592253,19.3496863541318,19.4,425,6.68768221536711,-9.0607307434006,16.0531674288159,-16.2701200881432,0.124847520378202,-0.121205843833096,16.1616437584795,0.123026682105649,-0.216952659327287
"426",591,-645,28.8586463583384,30.462493560541,-41.3948548812682,-39.8915209790232,1684,1673,7944,28.8586463583384,30.462493560541,19.4851037826372,19.2382151515153,426,7.96858909129428,-8.69668352603183,16.2756952784822,-16.5109821443868,0.126045923173975,-0.121089152035938,16.3933387114345,0.123567537604956,-0.235286865904591
"427",793,-783,28.5360792871435,30.4929051289562,-41.3929799426704,-42.4335703967415,1674,1662,7933,28.5360792871435,30.4929051289562,19.3952517578598,19.4,427,10.6922016064236,-10.5573693036945,16.5180979984797,-16.7295056816972,0.131597551155815,-0.125964436389586,16.6238018400885,0.128780993772701,-0.211407683217434
"428",988,-1003,29.3831124222097,30.1467161691164,-44.2919251875897,-72.9241804644887,1626,1617,7932,29.3831124222097,30.1467161691164,19.5,19.3,428,13.3214315096426,-13.5236799637363,16.7546957828919,-16.9587531530586,0.133158138513039,-0.127505102690166,16.8567244679752,0.130331620601603,-0.204057370166634
"429",1279,-1275,29.284244181348,29.9611292962351,-69.0303400755608,-67.5743829219603,1650,1639,7935,29.284244181348,29.9611292962351,19.331036085182,19.3646663029642,429,17.2450515190616,-17.1911185979699,16.9909390913767,-17.1939677899435,0.128037513255055,-0.122279946592724,17.0924534406601,0.12515872992389,-0.203028698566865
"430",1407,-1411,29.3484114456857,30.6,-35.7950466459792,-31.8824072015696,1696,1684,7950,29.3484114456857,30.6,19.425556522443,19.4168874406745,430,18.970904993995,-19.0248379150867,17.2113925857653,-17.4145218269178,0.116088993686521,-0.110234624501023,17.3129572063416,0.113161809093772,-0.203129241152556
"431",1397,-1418,29.0559091552001,30.8854588434963,-17.8108801955747,-21.4046803780063,1737,1725,7942,29.0559091552001,30.8854588434963,19.5073632524398,19.4,431,18.8360726912658,-19.1192205269971,17.4109575220424,-17.6084204655638,0.099761869079528,-0.0934261589201894,17.5096889938031,0.0965940139998587,-0.197462943521444
"432",1276,-1352,29.3,30.5446987963961,0.424341447148819,2.12684824903221,1806,1790,7946,29.3,30.5446987963961,19.4458477526106,19.4,432,17.2046018282428,-18.2293273289845,17.5404315708019,-17.7327215595033,0.0808126983995394,-0.0747170376398941,17.6365765651526,0.0777648680197168,-0.19228998870134
"433",1446,-1381,29.4311136032979,31.1830928709991,-61.8729681185777,-47.7712056096336,1664,1654,7932,29.4311136032979,31.1830928709991,19.443939378631,19.2835670411381,433,19.4967509746388,-18.6203410068992,17.6374917961965,-17.8184198130387,0.0689176587127415,-0.0638868009358775,17.7279558046176,0.0664022298243095,-0.180928016842259
"434",1574,-1541,29.3328611125145,30.1371384114859,-47.3172956320354,-36.2493935089294,1686,1674,7933,29.3328611125145,30.1371384114859,19.4338028453642,19.3266302205966,434,21.2226044495722,-20.777657850566,17.6554343961506,-17.8581192653086,0.0611783649753299,-0.055319406215149,17.7567768307296,0.0582488855952395,-0.202684869157999
"435",1734,-1762,29.376584177925,30.9850884991515,-37.1848188486069,-61.1826811916035,1668,1654,7932,29.376584177925,30.9850884991515,19.1473045481645,19.6139803196539,435,23.3799212932391,-23.7574517408808,17.6706772356877,-17.86126070205,0.0520960102783325,-0.0462137267478576,17.7659689688688,0.0491548685130951,-0.190583466362323
"436",1738,-1751,29.5734020306107,30.2222884446376,-0.11268606975549,-1.80288760548117,1816,1802,9285,29.5734020306107,30.2222884446376,19.5,19.5,436,23.4338542143307,-23.6091362078787,17.7938576436909,-17.9795812105983,0.0447142393157372,-0.0386286616133222,17.8867194271446,0.0416714504645297,-0.185723566907363
"437",1462,-1473,29.687353009575,30.6049949443886,0.187631143018501,0.230127706824798,1819,1802,10361,29.687353009575,30.6049949443886,19.4067926512372,19.0061777076763,437,19.7124826590055,-19.8607981920076,17.9276101364204,-18.0913423349188,0.0442344694397868,-0.0370161384563497,18.0094762356696,0.0406253039480682,-0.163732198498423
"438",1347,-1398,29.6,30.6725785108942,-10.2876453488391,-9.88361475227761,1763,1749,8151,29.6,30.6725785108942,19.6865111111112,19.5,438,18.16191117762,-18.8495559215388,18.0555664585255,-18.2021565877745,0.0456465890970837,-0.0364996255324293,18.12886152315,0.0410731073147565,-0.146590129248978
"439",1442,-1424,29.6488399599673,30.1960045292784,-34.3878460350145,-35.3298543959032,1698,1689,7953,29.6488399599673,30.1960045292784,19.7,19.4379310693451,439,19.4428180535471,-19.2001199086346,18.1389658560694,-18.2768937695001,0.045153915388544,-0.0357894666249198,18.2079298127848,0.0404716910067319,-0.137927913430747
"440",1269,-1316,29.4364778921863,30.2883744170551,0.669740057759283,2.6791467614731,1816,1800,8033,29.4364778921863,30.2883744170551,19.6458783388182,19.4168934469252,440,17.1102192163324,-17.7439310391595,18.0701342852463,-18.1963001229127,0.0473493885826776,-0.037304626220092,18.1332172040795,0.0423270074013848,-0.126165837666406
"441",1156,-1203,29.3373799822494,30.9023036501357,0.67729110511614,-0.702290590612387,1815,1800,7932,29.3373799822494,30.9023036501357,19.7628545205148,19.3606963116863,441,15.5866141954927,-16.2203260183198,17.9203686802279,-18.0417627374343,0.0488139557048589,-0.0376474267690623,17.9810657088311,0.0432306912369606,-0.121394057206405
"442",1133,-1098,29.7048563694397,30.5502586172062,0.146565389702349,-0.725027514854826,1818,1805,8326,29.7048563694397,30.5502586172062,19.7,19.6504950094961,442,15.2764998992156,-14.8045868396635,17.8521556935647,-17.9813667797972,0.0512461396023648,-0.0404538541468647,17.916761236681,0.0458499968746148,-0.12921108623248
"443",1075,-1039,29.7577151515151,30.480229527408,-22.7495327102942,-14.4667111407515,1735,1721,8065,29.7577151515151,30.480229527408,19.6425191919192,19.6982523487219,443,14.4944725433864,-14.0090762535614,17.801414637352,-17.8974718048226,0.0496275600475772,-0.0400900453149182,17.8494432210873,0.0448588026812477,-0.0960571674705726
"444",1055,-1008,29.9357081519048,30.6700204094004,-8.8288350377912,-13.6153803380484,1762,1748,7946,29.9357081519048,30.6700204094004,19.5971469848359,19.6395748292445,444,14.224807937928,-13.5910961151009,17.7689103487565,-17.8660351326092,0.0464176068987669,-0.0373505085667191,17.8174727406829,0.041884057732743,-0.0971247838527241
"445",1004,-986,29.8659649051916,30.6801654896493,-16.7812402755852,-22.5715714603071,1744,1733,7950,29.8659649051916,30.6801654896493,19.6888787869602,19.5799276636156,445,13.5371631940092,-13.2944650490967,17.7861257415391,-17.8587482583286,0.0413078778191266,-0.0317936450108085,17.8224369999339,0.0365507614149675,-0.0726225167894583
"446",1071,-1099,30.1,31.0097238664765,-47.2918990999204,-46.5623639191484,1686,1674,7926,30.1,31.0097238664765,19.5878859016261,19.5900395624854,446,14.4405396222947,-14.8180700699364,17.8793897958948,-17.93534302007,0.037318546116608,-0.0271665389447341,17.9073664079824,0.0322425425306711,-0.0559532241751448
"447",1206,-1179,30.1863483435541,30.9982825160132,-54.461903179323,-51.0273091030449,1670,1655,7927,30.1863483435541,30.9982825160132,19.6038876540716,19.6996059889678,447,16.2607757091386,-15.8967284917698,17.9826789249746,-18.0310116347908,0.03191386293319,-0.0219192752545646,18.0068452798827,0.0269165690938773,-0.0483327098162327
"448",1322,-1287,29.6495902385719,30.379155704861,-69.3065584704464,-40.9967229504233,1642,1630,7937,29.6495902385719,30.379155704861,19.8,19.7101873962844,448,17.824830420797,-17.3529173612449,17.9741323145335,-18.0200862656288,0.0261925145168761,-0.0165786112063898,17.9971092900812,0.021385562861633,-0.0459539510952567
"449",1614,-1549,29.7670808959471,31.2171799224055,-68.3,-55.8486321501146,1628,1614,7935,29.7670808959471,31.2171799224055,19.7,19.5,449,21.761933660489,-20.8855236927493,18.0389941075329,-18.053680516299,0.0226290500102711,-0.0118858853885698,18.0463373119159,0.0172574676994204,-0.01468640876611
"450",1629,-1583,30.0286270593101,30.961568413832,-0.484448602233218,0.545509575170965,1817,1803,12088,30.0286270593101,30.961568413832,19.7432203133355,19.6694490397031,450,21.9641821145827,-21.3439535220285,18.1469803521584,-18.1295734796645,0.0174681611522649,-0.00589521811273242,18.1382769159115,0.0116816896324986,0.0174068724939183
"451",1144,-1236,29.8836176060466,30.9,-0.388186263611139,0.160351150111113,1817,1801,12966,29.8836176060466,30.9,19.7385595489496,19.6185593049102,451,15.4248154322177,-16.6652726173261,18.2621622232009,-18.2120723118086,0.00731752395491599,0.00299045597379127,18.2371172675048,0.00216353399056236,0.0500899113923339
"452",1185,-1187,30.0979087106746,30.5378254412467,-36.4460119973629,-40.3379831185698,1707,1691,8074,30.0979087106746,30.5378254412467,19.851279978987,19.4982541574896,452,15.9776278734073,-16.0045943339532,18.2837478280951,-18.1973380650589,0.00228119428575744,0.00948931381007939,18.240542946577,-0.00360405976216098,0.0864097630361549
"453",1381,-1410,29.7636108333082,30.7449787835924,-69.3419315404132,-66.29779853232,1631,1622,7938,29.7636108333082,30.7449787835924,19.8,19.5610090723565,453,18.6203410068992,-19.0113546848138,18.2286023979265,-18.1292052169042,-0.00108316085290158,0.013624040067342,18.1789038074154,-0.00735360046012177,0.0993971810223329
"454",1582,-1563,29.4539129819884,30.9282441128631,-15.5638506002612,-13.975997333052,1754,1743,7932,29.4539129819884,30.9282441128631,19.8620351756256,19.5443060480249,454,21.3304702917556,-21.0742889165702,18.159401424816,-18.0394098091103,-0.00722363895398305,0.0195565061574842,18.0994056169632,-0.0133900725557336,0.119991615705615
"455",1879,-1870,30.1826259745777,31.4074849330582,-40.0997777284137,-52.1620206736226,1669,1655,7935,30.1826259745777,31.4074849330582,19.958214599913,19.7,455,25.3349896828121,-25.2136406103558,18.0243910671692,-17.8866245380555,-0.0136194092863166,0.0265765673036936,17.9555078026123,-0.0200979882950051,0.13776652911368
"456",2166,-2115,29.4678744132052,30.3083825504035,-86.5595296206444,-66.7636303042319,1591,1580,7946,29.4678744132052,30.3083825504035,19.9785436667776,19.4085730149917,456,29.2046767711394,-28.5170320272207,17.9418797160137,-17.7802743968609,-0.0177367206898883,0.0297008228334391,17.8610770564373,-0.0237187717616637,0.161605319152809
"457",2198,-2155,29.604739384284,30.989862487361,-1.66205497972924,-0.819851785298327,1817,1802,10450,29.604739384284,30.989862487361,19.8985882685112,20.3956438647051,457,29.6361401398728,-29.0563612381374,17.8424557931559,-17.6768978893228,-0.0204684168295816,0.0316018723229524,17.7596768412393,-0.026035144576267,0.165557903833069
"458",1631,-1681,30.1901817080558,30.5119751653122,0.672339960660697,1.22442622952859,1813,1804,13171,30.1901817080558,30.5119751653122,19.8191641429436,19.8882590480037,458,21.9911485751285,-22.6653100887744,17.7328528438565,-17.5392647337563,-0.0237973867751358,0.0348083512153263,17.6360587888064,-0.029302868995231,0.193588110100226
"459",1847,-1799,29.7997286637952,30.7441669272593,-62.4500666814587,-46.3068570793115,1629,1617,8042,29.7997286637952,30.7441669272593,20,19.9,459,24.9035263140787,-24.2563312609787,17.5772234931071,-17.3681124324777,-0.0259954449507469,0.0373692553022094,17.4726679627924,-0.0316823501264781,0.209111060629372
"460",1500,-1652,30.0796305083036,30.9513922261479,1.63764313506038,0.134577777796748,1821,1804,11928,30.0796305083036,30.9513922261479,19.7298581596083,19.864018899164,460,20.2248454093763,-22.2742964108598,17.431503867848,-17.1678285754038,-0.027426746283249,0.0394335236045107,17.2996662216259,-0.0334301349438798,0.263675292444216
"461",1090,-1058,30.4011992442839,31.1728076379068,0.0826038658085989,-0.658101800394778,1818,1802,14062,30.4011992442839,31.1728076379068,19.8,19.8578381054376,461,14.6967209974801,-14.2652576287468,17.3198364016193,-17.0514683058316,-0.0291192662660036,0.0407772001289936,17.1856523537254,-0.0349482331974986,0.268368095787714
"462",686,-854,30.1985469610471,31.2101232572235,-0.240348927657747,-1.59464842011277,1817,1801,8574,30.1985469610471,31.2101232572235,20,19.8,462,9.24949596722145,-11.5146786530716,17.2959171507048,-17.0091549474408,-0.0330990054944368,0.0420749814636849,17.1525360490728,-0.0375869934790609,0.286762203263979
"463",694,-778,29.9210510364892,31.111975630456,-50.3429301343859,-74.7211602578203,1630,1620,7955,29.9210510364892,31.111975630456,19.9397084377273,19.93756036939,463,9.35736180940479,-10.4899531523299,17.2123356778929,-16.9314230817309,-0.0348373862418726,0.0435660544815795,17.0718793798119,-0.0392017203617261,0.280912596162015
"464",1146,-1139,29.7762698830293,31.1088885291025,-74.2405614823436,-81.3451878194603,1601,1588,7942,29.7762698830293,31.1088885291025,19.8296150888413,20.0274583611601,464,15.4517818927635,-15.3573992808531,16.9859559333071,-16.7129825989324,-0.033861612700983,0.0434076357783222,16.8494692661197,-0.0386346242396526,0.272973334374722
"465",1484,-1496,30.4423850894029,30.5876137844644,-41.3067512918128,-72.3806517312277,1641,1631,7928,30.4423850894029,30.5876137844644,20,20.0308311696182,465,20.0091137250097,-20.1709124882847,16.8426541451293,-16.5537321526473,-0.0324455686519933,0.0426385999690966,16.6981931488883,-0.037542084310545,0.288921992482013
"466",1333,-1302,29.8183282696249,31.085979468855,-1.8840364755002,-0.868886198541203,1819,1804,12805,29.8183282696249,31.085979468855,20.0906016896973,20,466,17.9731459537991,-17.5551658153387,16.7913839063416,-16.4632955664035,-0.0315600204305927,0.0421728231034118,16.6273397363726,-0.0368664217670023,0.328088339938041
"467",1330,-1338,30.6925106082041,30.93213845501,-88.4347376612058,-59.661843861181,1590,1583,8193,30.6925106082041,30.93213845501,19.9016750520296,19.8059628207718,467,17.9326962629804,-18.0405621051637,16.763079730462,-16.4145151870523,-0.03512802091307,0.0453456591532718,16.5887974587572,-0.0402368400331709,0.348564543409665
"468",1462,-1440,30.1776612162967,30.9799386701095,-2.75142190623853,1.62976878611511,1816,1804,9416,30.1776612162967,30.9799386701095,20.0218716588327,19.7785345384117,468,19.7124826590055,-19.4158515930013,16.7659294711387,-16.4081657169171,-0.0404884178523882,0.0501948865626389,16.5870475940279,-0.0453416522075135,0.357763754221637
"469",1296,-1323,29.9573356771939,31.3295446048763,-38.2334593152635,-26.9410398844698,1706,1691,8223,29.9573356771939,31.3295446048763,20.1789041428009,19.8534945285899,469,17.4742664337012,-17.8383136510699,16.8129284256542,-16.4661103482145,-0.0455885483605045,0.0536143442056624,16.6395193869344,-0.0496014462830834,0.346818077439686
"470",899,-947,30.3371128916552,31.1,1.40871111111942,1.54188528234042,1817,1803,12056,30.3371128916552,31.1,20.1,20,470,12.1214240153529,-12.7686190684529,16.7797259549788,-16.421004909902,-0.0440658366322471,0.0508119366904929,16.6003654324404,-0.04743888666137,0.358721045076788
"471",948,-904,30.3336124776502,31.1750270259347,-41.3019455252838,-36.6973327407093,1696,1684,8062,30.3336124776502,31.1750270259347,20.1586366437353,20.043521530907,471,12.7821022987259,-12.1888401667175,16.708963669195,-16.3286817789766,-0.0406016987534289,0.0469142022738541,16.5188227240858,-0.0437579505136415,0.380281890218427
"472",1179,-1199,30.2552105646041,31.4844189171442,-68.3970915216468,-78.1390173410215,1626,1614,7937,30.2552105646041,31.4844189171442,20.1454897245743,20.0536608775598,472,15.8967284917698,-16.1663930972282,16.611961138541,-16.2238073705138,-0.0387216308168409,0.0445917300423943,16.4178842545274,-0.0416566804296176,0.388153768027145
"473",999,-1037,30.3091758614061,31.5720071188053,-27.5915892954472,-26.1267164348574,1743,1729,9183,30.3091758614061,31.5720071188053,20.1,19.8912855308262,473,13.4697470426446,-13.9821097930155,16.4434959573029,-16.0473147483388,-0.0349220466076637,0.0407059113328082,16.2454053528208,-0.037813978970236,0.396181208964105
"474",990,-950,30.4160335805062,31.2033419542555,-31.5446852992773,-46.8771709448481,1671,1657,7967,30.4160335805062,31.2033419542555,20.0564463661529,20.0739316239316,474,13.3483979701884,-12.8090687592717,16.1972363894324,-15.8055559415789,-0.0271025364945881,0.0335011603873749,16.0013961655056,-0.0303018484409815,0.391680447853464
"475",1132,-1083,30.4179657497657,31.1949447093337,-52.6701210707608,-54.9644016903626,1661,1650,7926,30.4179657497657,31.1949447093337,20.2818002217518,20.1,475,15.2630166689427,-14.6023383855697,15.9600276537904,-15.5756843096192,-0.0180673228479906,0.024507001640994,15.7678559817048,-0.0212871622444923,0.38434334417121
"476",1631,-1168,30.7231372588608,31.1333723653397,-47.1339779926548,-54.7699289046969,1669,1658,7955,30.7231372588608,31.1333723653397,20.3,19.6231850117098,476,21.9911485751285,-15.7484129587677,15.7854044073289,-15.3892100254381,-0.0119552611445046,0.0174717997961648,15.5873072163835,-0.0147135304703347,0.396194381890769
"477",1095,-1144,30.9805192840939,32.218310910301,-69.1027579276063,-53.7290555555478,1644,1633,7951,30.9805192840939,32.218310910301,20.0066034786991,20.191308732616,477,14.7641371488447,-15.4248154322177,15.6769011497776,-15.2834765628847,-0.00963379662339365,0.0140302842435692,15.4801888563312,-0.0118320404334814,0.39342458689293
"478",1340,-1303,30.836968767035,31.1591112322241,-63.5394666666907,-44.4,1654,1642,7942,30.836968767035,31.1591112322241,20.0628792925929,20.085454618855,478,18.0675285657095,-17.5686490456116,15.6494649942287,-15.2352960946526,-0.00906631808882234,0.0128752187806594,15.4423805444407,-0.0109707684347409,0.414168899576101
"479",1348,-1112,30.6772797948387,31.5,0.653388135961564,1.74973315542815,1820,1810,8934,30.6772797948387,31.5,20.1,20.0260412985309,479,18.1753944078929,-14.9933520634843,15.5760463534378,-15.1439684084309,-0.00579717412575126,0.0077150290258351,15.3600073809344,-0.00675610157579318,0.432077945006981
"480",1104,-997,30.5671246300094,31.8,-0.631937584191767,-0.994001333039625,1795,1781,9251,30.5671246300094,31.8,20.2326375769087,20.1651823416507,480,14.885486221301,-13.4427805820988,15.6201788288551,-15.1877109375,0.000719927945726006,0.000484261924589511,15.4039448831776,0.000117833010568248,0.432467891355138
"481",1135,-1225,30.5569794928781,31.7903738128914,-38.3465111160186,-27.9923448741149,1694,1682,7962,30.5569794928781,31.7903738128914,20.2572155888236,20.2,481,15.3034663597614,-16.516957084324,15.6810009024868,-15.2408482309273,0.00852158674886778,-0.00870303695570675,15.460924566707,0.00861231185228727,0.440152671559453
"482",1379,-1032,30.4530809476102,31.7209836065572,-57.1321271447628,-55.4002310231211,1666,1655,7949,30.4530809476102,31.7209836065572,20.3,20.2,482,18.5933745463533,-13.9146936416509,15.7573009371158,-15.3135007053237,0.0179120264796257,-0.0173204175009705,15.5354008212198,0.0176162219902981,0.443800231792073
"483",1052,-1124,30.3468918564012,31.5036461174761,2.54447409384637,2.24379724321719,1819,1803,7942,30.3468918564012,31.5036461174761,20.3630414141414,20.1,483,14.1843582471093,-15.1551508267593,15.8066934781521,-15.3389014125348,0.0300749459276338,-0.0302063820196974,15.5727974453435,0.0301406639736656,0.467792065617321
"484",1352,-1120,30.6266750744086,31.7490498668604,-44.9392150322946,-39.4391777778266,1701,1690,7941,30.6266750744086,31.7490498668604,20.4,19.9495188719212,484,18.2293273289845,-15.1012179056677,15.8749123629271,-15.421987852683,0.0398845770927142,-0.041349436209068,15.648450107805,0.0406170066508911,0.45292451024411
"485",852,-619,30.8506380528022,31.7142826835848,0.674297144125743,0.747526403551446,1822,1807,11118,30.8506380528022,31.7142826835848,20.2332477898458,20.2,485,11.4877121925258,-8.34611953893597,15.9415315139309,-15.507758396798,0.0454968995692102,-0.0473717980126852,15.7246449553645,0.0464343487909477,0.433773117132903
"486",854,-763,30.7126319617728,32.2,-61.2526111110887,-37.2121360302172,1654,1642,7991,30.7126319617728,32.2,20.3,20.0043754104158,486,11.5146786530716,-10.2877046982361,15.9320057873782,-15.5214986384299,0.0517811011683663,-0.0525519140421071,15.726752212904,0.0521665076052367,0.41050714894828
"487",1168,-1150,30.21908962597,31.7581366046411,-98.5738526502999,-100.608094285033,1572,1563,7938,30.21908962597,31.7581366046411,20.5856800080655,20.3712757807305,487,15.7484129587677,-15.5057148138552,15.9084515590848,-15.513708618425,0.053642846994735,-0.0544664905504933,15.7110800887549,0.0540546687726142,0.394742940659736
"488",914,-1008,30.9278202840696,31.8806143586114,0.842020202013835,-0.659842784950117,1818,1803,13903,30.9278202840696,31.8806143586114,20.3957339139724,20.1476694722589,488,12.3236724694467,-13.5910961151009,15.8757263177851,-15.4921110529473,0.0522364895270584,-0.0528766121884431,15.6839186853662,0.0525565508577507,0.38361526483787
